timestamp,lot_id,price,occupancy_rate,queue_length,rerouting
2025-07-09 06:41:38.255748,lot_0,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_1314,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_2628,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_3942,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_5256,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_6570,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_7884,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_9198,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_10512,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_11826,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_13140,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_14454,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_15768,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.255748,lot_17082,12.320943877483785,0.4065934065934066,0,
2025-07-09 07:11:38.257374,lot_0,10.630117467362346,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_1314,10.630117467362346,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_2628,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_3942,10.596300939159917,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_5256,10.630117467362346,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_6570,10.516268489080835,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_7884,10.543115055081541,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_9198,10.461034826350202,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_10512,10.630117467362346,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_11826,10.526927834509443,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_13140,10.50614402987744,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_14454,10.453462724005607,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_15768,10.454915016900998,0.2967032967032967,0,
2025-07-09 07:11:38.257374,lot_17082,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:41:38.259083,lot_0,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_1314,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_2628,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_3942,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_5256,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_6570,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_7884,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_9198,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_10512,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_11826,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_13140,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_14454,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_15768,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.259083,lot_17082,10.990044461977957,0.3516483516483517,0,
2025-07-09 08:11:38.260719,lot_0,10.785901365364866,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_1314,10.785901365364866,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_2628,10.763218799074522,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_3942,10.781818503432604,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_5256,10.785901365364866,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_6570,10.772155730192917,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_7884,10.775397068915808,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_9198,10.765487055703556,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_10512,10.785901365364866,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_11826,10.7734426936391,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_13140,10.770933346605258,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_14454,10.764572832687378,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_15768,10.764748176275033,0.38461538461538464,0,
2025-07-09 08:11:38.260719,lot_17082,10.763218799074522,0.38461538461538464,0,
2025-07-09 08:41:38.262246,lot_0,10.721514749191007,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_1314,10.720881577735444,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_2628,10.715925413516764,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_3942,10.720427853588689,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_5256,10.72154844518438,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_6570,10.718245317754718,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_7884,10.718821407782652,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_9198,10.716421029938632,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_10512,10.721551674177306,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_11826,10.71828075237396,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_13140,10.717617407109032,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_14454,10.716246635787554,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_15768,10.716292407606872,0.5604395604395604,0,
2025-07-09 08:41:38.262246,lot_17082,10.715925413516764,0.5604395604395604,0,
2025-07-09 09:11:38.263750,lot_0,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_1314,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_2628,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_3942,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_5256,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_6570,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_7884,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_9198,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_10512,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_11826,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_13140,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_14454,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_15768,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:11:38.263750,lot_17082,11.041667365071364,0.42857142857142855,0,
2025-07-09 09:41:38.265751,lot_0,11.249867827982182,0.5384615384615384,0,
2025-07-09 09:41:38.265751,lot_1314,11.249867827982182,0.5384615384615384,0,
