timestamp,lot_id,price,occupancy_rate,queue_length,rerouting
2025-07-09 06:41:38.188520,lot_0,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_1314,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_2628,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_3942,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_5256,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_6570,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_7884,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_9198,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_10512,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_11826,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_13140,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_14454,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_15768,12.320943877483785,0.4065934065934066,0,
2025-07-09 06:41:38.188520,lot_17082,12.320943877483785,0.4065934065934066,0,
2025-07-09 07:11:38.189723,lot_0,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_1314,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_2628,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_3942,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_5256,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_6570,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_7884,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_9198,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_10512,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_11826,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_13140,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_14454,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_15768,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:11:38.189723,lot_17082,10.442247866237741,0.2967032967032967,0,
2025-07-09 07:41:38.190757,lot_0,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.190757,lot_1314,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.190757,lot_2628,10.990044461977957,0.3516483516483517,0,
2025-07-09 07:41:38.190757,lot_3942,10.990044461977957,0.3516483516483517,0,
